CAS,R,SMILES,PBT_label
56909-15-0,n,COc1ccc(c2ccc(cc2)NC(=O)Nc2ccc(cc2)c2ccc(OC)cc2OC)c(OC)c1,1
56909-25-2,n,Cc1c(CC(C)(C)C)c(C)c(C)c(C)c1C,1
56960-87-3,n,CC(C)(Cl)OP(=S)(OC(C)(C)Cl)OC(C)(C)Cl,1
56960-93-1,n,Oc1cc(Cl)c(Cl)cc1CCc1cc(Cl)c(Cl)cc1O,1
56960-94-2,n,Oc1cc(Cl)c(Cl)c(Cl)c1CCc1c(O)cc(Cl)c(Cl)c1Cl,1
56961-61-6,n,CCc1c2ccc3ccccc3c2cc2ccccc12,1
56961-62-7,n,CCc1cccc2c3cc4ccccc4cc3ccc12,1
56961-63-8,n,CCc1ccc2c(ccc3c2ccc2ccccc32)c1,1
56961-64-9,n,CCc1cc2ccc3ccccc3c2c2ccccc12,1
56961-65-0,n,CCc1ccc2nc3c(ccc4ccccc34)c(C)c2c1,1
56961-66-1,n,CCc1c2cc(C)ccc2nc2c3ccccc3ccc12,1
56961-67-2,n,CCc1c2ccc3ccccc3c2c(C)c2ccccc12,1
56984-96-4,n,C=C(CC(Cl)(Cl)Cl)c1ccc(C)c(Cl)c1,1
57077-45-9,pr,CC(COCC(C)OP(Oc1ccccc1)Oc1ccccc1)OP(Oc1ccccc1)Oc1ccccc1,1
57147-05-4,pr,CC(=O)OCc1c(Br)c(Br)c(COC(=O)C)c(Br)c1Br,1
57266-83-8,n,Oc1ccc2c(ccc3c(C)c4ccccc4c(C)c23)c1,1
57289-14-2,n,CC1(C)SC2(C)CC(C)(C)SC(C)(C1)S2,1
57289-33-5,n,NC(=O)C12SC3(C)CC(C)(SC(C)(S3)S2)S1,1
57381-79-0,n,FC(F)(F)c1cccc(c1)C(c1ccccc1)(c1ccccc1)n1cncn1,1
57438-11-6,n,O=C1OC(=C(c2ccccc2)c2ccccc2)OC(=C(c2ccccc2)c2ccccc2)C1(c1ccccc1)c1ccccc1,1
57468-27-6,pr,c1ccc(cc1)N(COCN(c1ccccc1)c1ccccc1)c1ccccc1,1
57561-95-2,pr,Cc1ccc(cc1)S(=O)(=O)SC1C(NC(=O)COc2ccccc2)C(=O)N1C(C(=C)C)C(=O)OC(c1ccccc1)c1ccccc1,1
57602-85-4,n,CCN(C)C1CCN(C1)C1Cc2ccccc2Sc2ccc(Cl)cc12,1
57602-86-5,n,CCN(C)C1CCN(C1)C1Cc2ccccc2Sc2ccc(Cl)cc12,1
57602-87-6,n,CCN(C)C1CCN(C1)C1Cc2ccccc2Sc2ccc(Cl)cc12,1
57602-88-7,n,CCN(C)C1CCN(C1)C1Cc2ccccc2Sc2ccc(Cl)cc12,1
57653-85-7,n,Clc1cc2Oc3c(cc(Cl)c(Cl)c3Cl)Oc2c(Cl)c1Cl,1
57668-61-8,pr,BrCCCC(c1ccc(F)cc1)c1ccc(F)cc1,1
57678-05-4,pr,OP(=O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
57678-07-6,pr,FC(F)(C(F)(F)C(F)(F)C(F)(F)CCOP(=O)(O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
57808-65-8,pr,N#CC(c1ccc(Cl)cc1)c1cc(C)c(cc1Cl)NC(=O)c1cc(I)cc(I)c1O,1
57863-93-1,pr,Brc1cc(Cc2cc(Br)cc(Br)c2O)c(O)c(Br)c1,1
57908-43-7,pr,CC(C)CC(C)(N=NC(C)(CC(C)C)OC(=O)C)OC(=O)C,1
58019-27-5,pr,O=C1c2ccccc2c2c(N)cc3c4c(ccc1c24)c1ccc2C(=O)c4cccc(N)c4c4ccc3c1c24,1
58033-02-6,n,COc1ccc(CCN(C)CCCC(C#N)(Cc2ccccc2)c2ccc(OC)c(OC)c2)cc1OC,1
58090-15-6,pr,CCn1c(=CC=CC(=C2SC(=S)N(C3CCCCC3)C2=O)C)oc(c2ccccc2)c1c1ccccc1,1
58169-99-6,pr,Cc1c(Br)c(O)c(Br)c(Br)c1Br,1
58186-56-4,pr,CCN(CC)c1ccc2C=CC3(C=Cc4c(ccc5ccccc45)O3)Oc2c1,1
58243-84-8,n,ClCc1cc2c(cc1CC)C(C)(C)CCC2(C)C,1
58243-87-1,n,N#Cc1cc2c(cc1CC)C(C)(C)CCC2(C)C,1
58429-99-5,n,Cc1cc2cc3ccc4ccccc4c3cc2cc1C,1
58430-00-5,n,Cc1ccc2cc3c(ccc4ccccc34)cc2c1C,1
58430-01-6,n,Cc1cc2nc3ccc4ccccc4c3c(C)c2cc1C,1
58451-82-4,n,OC(c1ccccc1)(c1ccccn1)c1ccccc1C(O)(c1ccccc1)c1ccccc1,1
58451-83-5,n,OC(Cc1ccccc1C(O)(Cc1ccccc1)c1ccccc1)(c1ccccc1)c1ccccn1,1
58451-84-6,n,OC(Cc1ccccc1)(Cc1ccccc1)c1ccccc1CC(O)(Cc1ccccc1)c1ccccn1,1
58451-85-7,n,OC(c1ccccc1)(c1ccccc1)C1CCCC(N1)C(O)(c1ccccc1)c1ccccc1,1
58451-86-8,n,OC(Cc1ccccc1)(c1ccccc1)C1CCCC(N1)C(O)(Cc1ccccc1)c1ccccc1,1
58451-87-9,n,OC(Cc1ccccc1)(Cc1ccccc1C(O)(Cc1ccccc1)Cc1ccccc1)C1CCCCN1,1
58470-12-5,pr,CCCOc1cc(OCCC)c(C=Nc2cc(ccc2O)N(=O)=O)c(OCCC)c1,1
58566-08-8,n,COc1cccc2C(C=c3sc4ccccc4n3C)CC3(Oc12)Sc1ccccc1N3C,1
58599-62-5,pr,CC(=C)C(=O)OCc1c(Cl)c(COC(=O)C(=C)C)c(Cl)c(Cl)c1Cl,1
58599-63-6,pr,CC(=C)C(=O)OCc1c(Cl)c(Cl)c(COC(=O)C(=C)C)c(Cl)c1Cl,1
58615-36-4,n,c1ccc(cc1)c1cc2ccc3cc(cc4ccc(c1)c2c34)c1ccccc1,1
58683-70-8,pr,CC(C)c1cc(Br)c(Br)cc1Br,1
58683-72-0,pr,Brc1cc(C(=C)C)c(Br)cc1Br,1
58772-18-2,pr,CC(CCOC(=O)c1nc2ccccc2nc1C(=O)OCCC(C)CC(C)(C)C)CC(C)(C)C,1
58822-29-0,pr,CC1CCC2(OC3CC4C5CC=C6CC(O)CCC6(C)C5CCC4(C)C3C2C)N(C1)C(=O)C,1
58828-53-8,pr,BrCc1c(CBr)c(CBr)c(Br)c(CBr)c1CBr,1
58863-14-2,n,Clc1cc2c(c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c2Cl,1
58910-96-6,n,Clc1cc(Cl)c2[nH]c3c(Cl)cc(Cl)cc3c2c1,1
58920-31-3,pr,C=CC(=O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
58948-23-5,pr,BrC1CC2(CCC1Br)COP(=S)(OC2)OP1(=S)OCC2(CCC(Br)C(Br)C2)CO1,1
58997-88-9,pr,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1N(C)C)c1ccccc1,1
58997-89-0,pr,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1N(C)C)c1ccccc1,1
58997-90-3,pr,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1N(C)C)c1ccccc1,1
59039-21-3,n,Clc1ccc(cc1)Oc1ccc(Cl)cc1Cl,1
59056-51-8,n,Cc1c2cc(O)c3ccccc3c2c(C)c2ccccc12,1
59056-62-1,pr,CC(=O)OCC1CCC(C)(C)C23CC4CC2C13C4(C)C,1
59056-64-3,pr,OCC1CCC(C)(C)C23CC4CC2C13C4(C)C,1
59056-72-3,pr,CC(=O)C1CCC(C)(C)C23CC4CC2C13C4(C)C,1
59071-10-2,pr,C=CC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
59080-33-0,n,Brc1cc(Br)c(c(Br)c1)c1ccccc1,1
59080-37-4,n,Brc1cccc(Br)c1c1c(Br)cccc1Br,1
59080-40-9,n,Brc1cc(Br)c(Br)cc1c1cc(Br)c(Br)cc1Br,1
59261-08-4,n,Brc1cc(Br)c(c(Br)c1)c1c(Br)cc(Br)cc1Br,1
59363-05-2,pr,BrCC1(OCC(COc2ccc(Br)cc2)O1)c1ccc(Cl)cc1Cl,1
59365-30-9,pr,BrCC1(OCC(COc2ccc(cc2)c2ccccc2)O1)c1ccc(Cl)cc1Cl,1
59447-51-7,pr,C=CC(=O)OCc1c(Br)c(Br)c(COC(=O)C=C)c(Br)c1Br,1
59447-55-1,i,C=CC(=O)OCc1c(Br)c(Br)c(Br)c(Br)c1Br,1
59485-34-6,pr,Brc1ccccc1CCc1ccccc1Br,1
59583-77-6,pr,CCCCN(CCOC(=O)Nc1ccc(Cl)c(Cl)c1)c1ccc(C=C(C#N)C#N)c(C)c1,1
59642-64-7,pr,CCOCCC[N]1=C(=O)C2=C3C(=CC=C4C3C(C=C2)c2ccc3C(=O)=[N](CCCOCC)C(=O)c5ccc4c2c35)C1=O,1
59652-21-0,n,Cc1c2ccc3ccccc3c2nc2c1ccc1ccccc21,1
59785-38-5,n,O=C(Oc1cc(CCNC(=O)C(F)(F)C(F)(F)F)ccc1OC(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1
59965-27-4,n,CCc1cc2ccc3ccccc3c2c2ccccc12,1
60093-93-8,n,Clc1cc(Cl)c(OCOCOc2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,1
60123-64-0,n,Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,1
60313-01-1,pr,Brc1ccc(cc1)c1ccc(cc1)C1CC(=O)c2ccccc2C1,1
60348-60-9,n,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,1
60382-88-9,n,c1ccc(cc1)c1cccc2c3cccc4ccc(c5ccccc5)c(c12)c34,1
60459-10-1,pr,CCNc1ccc(cc1C)C(OC)(c1ccc(NCC)c(C)c1)c1ccccc1Cl,1
60480-05-9,n,CCCC(=NO)c1ccc2Sc3ccccc3N(CCCN(C)C)c2c1,1
60633-21-8,n,CC(C)(C)CP(C(C)(C)C)C(C)(C)C,1
60634-41-5,n,Brc1ccc2Sc3ccccc3N(CCC3CCCCN3C)c2c1,1
60640-92-8,pr,C=CCOc1nc(Nc2ccc(cc2)Nc2ccccc2)nc(OCC=C)n1,1
60786-51-8,n,Cc1c2ccccc2c(C)c2c1ccc1cccc(C)c21,1
61128-00-5,n,ClC=Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1
61255-81-0,n,ClC=C(Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1
61328-45-8,n,Clc1ccc(cc1)Oc1cc(Cl)c(Cl)cc1Cl,1
61377-20-6,n,O=C1C(=C2C=C(C(=O)C(=C2)C(C)(C)C)C(C)(C)C)C(=O)C1=C1C=C(C(=O)C(=C1)C(C)(C)C)C(C)(C)C,1
61381-91-7,pr,Brc1cc(Oc2cc(Br)c(N)c(Br)c2)cc(Br)c1N,1
61413-38-5,n,Fc1cc2c(c(C)cc3ccccc23)c2ccccc12,1
61413-39-6,n,COc1cc2ccccc2c2ccc3ccccc3c12,1
61445-93-0,n,CCN(CC)c1ccc(C=CC(=O)C=Cc2ccc(cc2)N(CC)CC)cc1,1
61577-14-8,pr,O=C(OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=C)C,1
61639-90-5,n,Oc1cc(Cl)c(Cl)cc1Oc1cc(Cl)c(Cl)cc1Cl,1
61790-81-6,pr,OCCOCCOCCOCCOCCOC1CCC2(C)C(=CCC3C4CCC(C(C)CCCC(C)C)C4(C)CCC23)C1,1
61791-20-6,pr,OCCOCCOCCOCCOCCOC1CCC2(C)C(=CCC3C4CCC(C(C)CCCC(C)C)C4(C)CCC23)C1,1
61826-56-0,pr,CC(=O)OCC1=C2C(C)(C)C3CCC2(C3)C(C)(C)CC1,1
61838-36-6,pr,O=C1=[N](C)C(=O)=C2C=C(Cl)C3=C4C(=CC5=C(=O)[N](=C(=O)C6=C(Cl)C=C(C4C56)C4=C(Cl)C=C1C2C34)C)Cl,1
61931-71-3,pr,CCOC(=O)c1ccccc1C(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,1
62551-57-9,pr,ClCc1nnc(C)n1c1sc(Br)cc1C(Br)c1ccccc1Cl,1
62601-17-6,pr,ClCSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1
62637-91-6,pr,CCOC(=O)c1ccccc1C(=C1C=C(Br)C(=O)C(=C1)Br)c1cc(Br)c(O)c(Br)c1,1
62778-22-7,n,O=C(Oc1cc(Cl)c(Cl)cc1Cl)OC(c1ccccc1)c1ccccc1,1
62850-21-9,n,CC(C)(C)C(C(C(C)(C)C)C(C)(C)C)C(C)(C)C,1
63018-40-6,n,COC(=O)Cc1c2ccccc2cc2c1ccc1ccccc21,1
63018-56-4,n,O=C=Nc1c2ccc3ccccc3c2cc2ccccc12,1
63018-57-5,n,Sc1c2ccc3ccccc3c2cc2ccccc12,1
63018-59-7,n,CSc1c2ccc3ccccc3c2cc2ccccc12,1
63018-62-2,n,CC(=O)OCc1c2ccccc2c(COC(=O)C)c2c3ccccc3ccc12,1
63018-63-3,n,Brc1cccc2c1c(C)c1ccc3ccccc3c1c2C,1
63018-64-4,n,CCCCc1cccc2cc3c(ccc4ccccc34)cc12,1
63018-67-7,n,Clc1cccc2cc3c(ccc4ccccc34)c(C)c12,1
63018-68-8,n,N#Cc1cccc2c1c(C)c1ccc3ccccc3c1c2C,1
63018-70-2,n,N#Cc1cccc2cc3c4ccccc4ccc3c(C)c12,1
63018-79-1,n,Cc1ccc2cc3ccc4ccc(C)cc4c3cc2c1,1
63018-99-5,n,CCCCCc1cccc2cc3c(ccc4ccccc34)cc12,1
63019-29-4,n,CCOCc1c2ccccc2cc2c1ccc1ccccc21,1
63019-34-1,n,CCCCCCc1cccc2cc3c(ccc4ccccc34)cc12,1
63019-52-3,n,Clc1ccc2c(nc3ccc4ccccc4c3c2C)c1C,1
63019-53-4,n,CCc1c2cc(C)c(Cl)cc2nc2c3ccccc3ccc12,1
63019-59-0,n,CN(C)c1ccc(cc1)C=Cc1c2ccccc2nc2ccc3ccccc3c12,1
63019-60-3,n,CN(C)c1ccc(cc1)C=Cc1c2ccccc2nc2c1ccc1ccccc21,1
63019-69-2,n,COc1cccc2cc3c(ccc4ccccc34)cc12,1
63019-70-5,n,Cc1cc2c(cc3ccc4ccccc4c3c2C)c(C)c1C,1
63019-72-7,n,COc1cc2cc3c(ccc4ccccc34)cc2c2ccccc12,1
63019-73-8,n,c1ccc(cc1)C=Cc1c2ccccc2c2ccc3cccc4ccc1c2c34,1
63020-25-7,n,N#Cc1c2ccc3ccccc3c2c(C)c2ccccc12,1
63020-32-6,n,CCCc1cc2ccc3ccccc3c2c2ccccc12,1
63020-33-7,n,Cc1cc(C)c2cc3c(ccc4ccccc34)cc2c1,1
63020-39-3,n,Cc1ccc2c(c1C)c(C)c1ccc3ccccc3c1c2C,1
63020-47-3,n,CC(C)c1cccc2cc3c(ccc4ccccc34)cc12,1
63020-48-4,n,CC(C)c1ccc2cc3c(ccc4ccccc34)cc2c1,1
63020-53-1,n,CC(C)c1cc2ccc3ccccc3c2c2ccccc12,1
63020-60-0,n,COc1cc2c(CC)c3ccccc3cc2c2ccccc12,1
63020-61-1,n,COc1cccc2cc3c4ccccc4ccc3c(C)c12,1
63021-32-9,n,CCc1c2ccc3ccccc3c2nc2ccccc12,1
63021-33-0,n,CCc1cccc2ccc3nc4c(ccc5ccccc45)cc3c12,1
63021-35-2,n,CCc1cccc2ccc3nc4ccc5ccccc5c4cc3c12,1
63021-46-5,n,O=N(=O)c1cccc(C=Cc2c3ccccc3nc3ccc4ccccc4c23)c1,1
63021-47-6,n,O=N(=O)c1ccccc1C=Cc1c2ccccc2nc2ccc3ccccc3c12,1
63021-48-7,n,O=N(=O)c1cccc(C=Cc2c3ccccc3nc3c2ccc2ccccc32)c1,1
63021-49-8,n,O=N(=O)c1ccccc1C=Cc1c2ccccc2nc2c1ccc1ccccc21,1
63021-50-1,n,O=N(=O)c1ccc(C=Cc2c3ccccc3nc3c2ccc2ccccc32)cc1,1
63022-06-0,pr,CCOC(=O)c1ccccc1C1=c2cc(C)c(NCC)cc2=Oc2cc(NCC)c(C)cc12,1
63022-07-1,pr,CCOC(=O)c1ccccc1C1=c2cc(C)c(NCC)cc2=Oc2cc(NCC)c(C)cc12,1
63022-09-3,pr,CCNc1ccc2c(c1)O=c1cc(NCC)ccc1=C2c1ccccc1C(=O)Oc1ccccc1,1
63022-10-6,pr,CCNc1ccc2c(c1)O=c1cc(NCC)ccc1=C2c1ccccc1C(=O)Oc1ccccc1,1
63040-01-7,n,Cc1ccc2c(ccc3nc4c(C)cccc4c(C)c23)c1,1
63040-02-8,n,Cc1cc2c(cc1C)nc1c3ccccc3ccc1c2C,1
63040-05-1,n,Cc1ccc2c(c1)nc1c(cc(C)c3ccccc13)c2C,1
63040-49-3,n,COc1c2cc3c(ccc4ccccc34)cc2c2ccccc2c1OC,1
63040-54-0,n,O=Cc1c2ccccc2c2ccc3cc4ccccc4c4ccc1c2c34,1
63040-57-3,n,O=Cc1c2ccc3c4ccccc4c(C)c4ccc(c5ccccc15)c2c34,1
63041-25-8,n,O=C(c1c2ccc3ccccc3c2cc2ccccc12)C(Cl)(Cl)Cl,1
63041-30-5,n,Nc1c2ccc3ccccc3c2cc2ccc3ccccc3c12,1
63041-72-5,n,COc1c2ccc3ccccc3c2cc2ccc3ccccc3c12,1
63041-77-0,n,Cc1cccc2c1cc1ccc3cccc4ccc2c1c34,1
63041-83-8,n,Cc1cc2ccccc2c2cc3ccc4ccccc4c3cc12,1
63041-84-9,n,Cc1ccc2c(ccc3cc4c(ccc5ccccc45)cc23)c1,1
63041-85-0,n,Cc1cc2ccccc2c2cc3ccc4ccccc4c3cc12,1
63041-88-3,n,Cc1cccc2c1cc1cc3ccccc3c3C=Cc2c13,1
63041-90-7,n,O=N(=O)c1c2ccc3cccc4ccc(c5ccccc15)c2c34,1
63041-95-2,n,Cc1cc2cc3ccccc3c3c4ccccc4c4cccc1c4c23,1
63042-50-2,n,Cc1c2c3ccccc3ccc2c(C)c2sc3ccccc3c12,1
63059-42-7,pr,CCC(=Cc1sc2ccc(Cl)cc2n1)C=c1sc2ccc(Cl)cc2n1CC,1
63059-68-7,n,COc1ccc2ccc3c4c(ccc1c24)cc1ccccc31,1
63133-83-5,n,COc1ccc(cc1)Nc1ccc(O)c2c1C(=O)c1c(ccc(O)c1C2=O)N(=O)=O,1
63134-22-5,n,CCC(C)(C)c1ccc(Oc2ccc(cc2C(=O)Cl)N(=O)=O)c(c1)C(C)(C)CC,1
63134-31-6,n,CCC(C)(C)c1ccc(Oc2ccc(cc2C(=O)Nc2ccc(NNC(=O)C)cc2)N(=O)=O)c(c1)C(C)(C)CC,1
63134-32-7,n,CCC(C)(C)c1ccc(Oc2ccc(N)cc2C(=O)Nc2ccc(NNC(=O)C)cc2)c(c1)C(C)(C)CC,1
63149-11-1,n,O=C(Nc1ccc(cc1)Oc1ccc(cc1)C(C)(C)C)c1ccc2ccccc2c1O,1
63149-18-8,n,COc1cccc(c1)NC(=O)C1=CC(=Nc2ccc(cc2C)N(CC)CC)c2ccccc2C1=O,1
63149-39-3,n,Clc1ccc2nc3n(c4ccccc4)c(C=c4n(C)c5nc6ccccc6nc5n4C)[n](c4ccccc4)c3nc2c1,1
63149-41-7,n,C=CC[n]1c(C=Cc2c(C)nn(c3ccccc3)c2C)n(CC=C)c2nc3ccccc3nc12,1
63217-25-4,pr,ClCCCCOc1ccc(cc1C(C)(C)CC)C(C)(C)CC,1
63217-39-0,pr,O=S(=O)(Oc1cc2ccc(cc2cc1OS(=O)(=O)c1ccccc1)S(=O)(=O)Cl)c1ccccc1,1
63227-27-0,n,O=C1c2ccc(Oc3ccc(cc3)C(C)(C)c3ccc(cc3)Oc3cccc4C(=O)N(C)C(=O)c34)cc2C(=O)N1C,1
63295-27-2,pr,OC(COP(=O)(O)O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1
63333-35-7,pr,Brc1cc(Br)c(c(Br)c1)N(C)c1c(cc(cc1C(F)(F)F)N(=O)=O)N(=O)=O,1
63405-99-2,pr,Clc1cc(Cl)c(Cl)cc1Oc1c(Cl)cc(Cl)c2nc([nH]c12)C(F)(F)F,1
63428-98-8,n,CC(c1ccccc1)c1cc(cc(c1O)C(C)(C)C)C(C)(C)C,1
63430-54-6,pr,CCN(c1ccc(C)cc1)c1ccc2c(c1)Oc1ccc(Nc3ccccc3)cc1C12OC(=O)c2ccccc12,1
63449-39-8,r,CCC(Cl)CCC(Cl)C(Cl)CC(Cl)C(Cl)C(Cl)CCl,1
63469-15-8,n,OC(CCC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1
63534-59-8,n,CCOC(=O)N(c1cccc(OC)c1)c1cccc(c1)N(C(=O)OCC)c1cccc(OC)c1,1
63537-67-7,pr,Oc1c(Br)cc(Br)c2ccc3nc4c(ccc5c(Br)cc(Br)c(O)c45)nc3c12,1
63549-25-7,n,COC1=Cc2ccc(O)cc2O(=C1c1ccc(OCc2ccccc2)cc1OCc1ccccc1)Cl,1
63589-34-4,n,Clc1cc(cc(Br)c1NOS(=O)(=O)ONc1c(Cl)cc(cc1Br)N(=O)=O)N(=O)=O,1
63646-53-7,n,Clc1c(Cl)cc(Oc2ccccc2)cc1Cl,1
63646-56-0,n,Clc1ccc(cc1)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1
63665-92-9,pr,CCOC(=O)C=C(NNc1c(Cl)cc(Cl)cc1Cl)Nc1ccc(Cl)cc1Cl,1
63690-26-6,n,C=CCN1CCC23CCCCC2C1Cc1cc(Br)c(OC)cc31,1
63690-30-2,n,COc1ccc2CC3N(CCc4ccc(OC)c(OC)c4)CCC4(CCCCC34)c2c1,1
63690-35-7,n,CCC(CC)CCN1CCC23CCCCC2C1Cc1ccc(OC)cc31,1
63690-38-0,n,COc1ccc2CC3N(CCC4(CCCCC34)c2c1)CCc1ccco1,1
63690-41-5,n,COc1ccc2CC3N(CCC4(CCCCC34)c2c1)C(CC)CC,1
63690-43-7,n,COc1ccc2CC3N(CC=C(C)C)CCC4(CCCCC34)c2c1,1
63690-46-0,n,COc1ccc(cc1)CCN1CCC23CCCCC2C1Cc1ccc(OC)cc31,1
63709-64-8,n,COc1c(Oc2ccc(Cl)cc2Cl)cc(Cl)c(Cl)c1Cl,1
63716-99-4,n,Clc1ccc(cc1)c1cc(Cl)ccc1NCCCc1c[nH]cc1,1
63717-05-5,n,ClCCCCCOC(C1CC2CCN1CC2C=C)c1ccnc2ccc(OC)cc12,1
63717-06-6,n,ClCCCCOC(C1CC2CCN1CC2C=C)c1ccnc2ccc(OC)cc12,1
63717-08-8,n,BrCCCCCCOC(C1CC2CCN1CC2C=C)c1ccnc2ccc(OC)cc12,1
63717-09-9,n,BrCC(C)CCOC(C1CC2CCN1CC2C=C)c1ccnc2ccc(OC)cc12,1
63732-33-2,n,CCC(C)CCN1CCC23CCCCC2C1Cc1ccc(OC)cc31,1
63732-38-7,n,O=N(=O)c1ccc(cc1)CCN1CCC23CCCCC2C1Cc1ccccc31,1
63732-52-5,n,Oc1ccc2CC3N(CC=Cc4ccccc4)CCC4(CCCCC34)c2c1,1
63732-54-7,n,C1CCC(=CC1)CCN1CCC23CCCCC2C1Cc1ccccc31,1
63732-69-4,n,Oc1ccc2CC3N(CCc4ccc(cc4)N(C)C)CCC4(CCCCC34)c2c1,1
63732-79-6,n,CCC(=CCN1CCC23CCCCC2C1Cc1ccc(O)cc31)CC,1
63732-81-0,n,CCC(CC)CCN1CCC23CCCCC2C1Cc1ccc(O)cc31,1
63732-92-3,n,COc1ccc(CCN2CCC34CCCCC3C2Cc2ccc(O)cc42)c(C)c1,1
63743-72-6,n,COc1ccc2CC3N(CCc4ccccc4)CCC4(CCCCC34)c2c1,1
63766-02-9,n,COc1ccc2CCC(CC)C(C)(CCN(C)C)c2c1,1
63766-03-0,n,CCCC1(CCCc2ccc(OC)cc12)CCN(C)C,1
63815-51-0,n,CCOP(=S)(Oc1ccc(Cl)cc1Cl)c1ccccc1,1
63824-12-4,pr,Clc1ccc(cc1)/C(=C/c1ccc(Cl)cc1Cl)\Cn1cncc1,1
63833-92-1,n,CCN(CC)CCN1c2ccccc2Sc2ccc(cc12)C(C)(C)C,1
63833-93-2,n,CN(C)CCN1c2cc(ccc2Sc2ccccc12)C(C)(C)C,1
63833-94-3,n,CN(C)CCCN1c2ccccc2Sc2ccc(cc12)C(C)(C)C,1
63833-95-4,n,CN(C)CCCN1c2ccc(cc2Sc2ccccc12)C(C)(C)C,1
63833-99-8,n,Clc1ccc2Sc3ccccc3N(CCCN(C)C3CCCC3)c2c1,1
63834-02-6,n,CN(C)CCCN1c2cc3OC(C)(C)Oc3cc2Sc2ccc(Cl)cc12,1
63834-03-7,n,C=CCN(CC=C)CCCN1c2ccccc2Sc2ccc(cc12)C(F)(F)F,1
63834-05-9,n,CCC(C)(C)c1ccc2Sc3ccccc3N(CCCN(C)C)c2c1,1
63834-09-3,n,CCN1CCCC(C1)CN1c2ccccc2Sc2ccccc12,1
63834-10-6,n,CC(C)N1CCCC(C1)CN1c2ccccc2Sc2ccccc12,1
63834-13-9,n,CCN(CC)CCC(C)(C)N1c2ccccc2Sc2ccccc12,1
63834-17-3,n,CCCN1CCCC(C1)CN1c2ccccc2Sc2ccccc12,1
63834-24-2,n,CC(CCC(C(C)Cl)(c1ccccc1)c1ccccc1)N(C)C,1
63834-53-7,n,CN(CCCCCCN(C)C1c2ccccc2c2ccccc12)C1C2C=CC=CC2=C2C=CC=CC12,1
63834-90-2,pr,Clc1ccc2nc3c(nc2c1)n(c1ccccc1)c(=CC=C1C(=NN(c2ccccc2)C1=O)C)n3c1ccccc1,1
63867-45-8,n,S=C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=S)NC(c1ccccc1)(c1ccccc1)c1ccccc1,1
63867-89-0,n,CC(=CCN1CCC23CCCCC2C1Cc1ccc(OC(=O)c2cccnc2)cc31)C,1
63867-96-9,n,CCC(=CCN1CCC23CCCCC2C1Cc1ccc(O)cc31)C,1
63868-00-8,n,CCC(C)CCN1CCC23CCCCC2C1Cc1ccc(O)cc31,1
63868-02-0,n,CSc1ccc(cc1)CCN1CCC23CCCCC2C1Cc1ccc(O)cc31,1
63868-15-5,n,Oc1ccc2CC3N(CCCOc4ccccc4)CCC4(CCCCC34)c2c1,1
63868-19-9,n,CCC(CN1CCC23CCCCC2C1Cc1ccc(O)cc31)c1ccccc1,1
63868-21-3,n,Oc1ccc2CC3N(CCCCc4ccccc4)CCC4(CCCCC34)c2c1,1
63868-22-4,n,Oc1ccc2CC3N(CCc4ccc(cc4)c4ccccc4)CCC4(CCCCC34)c2c1,1
63868-23-5,n,Oc1ccc2CC3N(CCCc4ccccc4)CCC4(CCCCC34)c2c1,1
63868-34-8,n,Cc1ccc(cc1)CCN1CCC23CCCCC2C1Cc1ccc(O)cc31,1
63868-72-4,n,CN(C)CCCC1(OC(C)(C)c2ccccc12)C1CCCCC1,1
